ID,PIDM,PAM,PAV,SUM,PAM2,PAV2,SUM2,PAA_OP,GPA,Eficiencia_Terminal,Nivel_colegiatura_prepa
534045,392076,610,591,1201,441,529,970,2,98,1,Medio
534045,392076,610,591,1201,441,529,1175,2,98,1,Medio
534045,392076,610,591,1201,441,566,970,2,98,1,Medio
534045,392076,610,591,1201,441,566,1175,2,98,1,Medio
534045,392076,610,591,1201,609,529,970,2,98,1,Medio
534045,392076,610,591,1201,609,529,1175,2,98,1,Medio
534045,392076,610,591,1201,609,566,970,2,98,1,Medio
534045,392076,610,591,1201,609,566,1175,2,98,1,Medio
590060,841184,735,576,1311,630,547,1177,2,97.03,1,Medio
592735,870484,790,736,1526,0,0,0,1,95.4,1,Bajo
594694,900524,694,625,1319,0,0,0,1,83.86,1,Medio
591858,858844,798,547,1345,0,0,0,1,74,1,Bajo
592104,862444,758,658,1416,525,481,1006,2,79.28,0,Alto
592104,862444,758,658,1416,525,481,1015,2,79.28,0,Alto
592104,862444,758,658,1416,525,481,1082,2,79.28,0,Alto
592104,862444,758,658,1416,525,546,1006,2,79.28,0,Alto
592104,862444,758,658,1416,525,546,1015,2,79.28,0,Alto
592104,862444,758,658,1416,525,546,1082,2,79.28,0,Alto
592104,862444,758,658,1416,525,514,1006,2,79.28,0,Alto
592104,862444,758,658,1416,525,514,1015,2,79.28,0,Alto
592104,862444,758,658,1416,525,514,1082,2,79.28,0,Alto
592104,862444,758,658,1416,469,481,1006,2,79.28,0,Alto
592104,862444,758,658,1416,469,481,1015,2,79.28,0,Alto
592104,862444,758,658,1416,469,481,1082,2,79.28,0,Alto
592104,862444,758,658,1416,469,546,1006,2,79.28,0,Alto
592104,862444,758,658,1416,469,546,1015,2,79.28,0,Alto
592104,862444,758,658,1416,469,546,1082,2,79.28,0,Alto
592104,862444,758,658,1416,469,514,1006,2,79.28,0,Alto
592104,862444,758,658,1416,469,514,1015,2,79.28,0,Alto
592104,862444,758,658,1416,469,514,1082,2,79.28,0,Alto
592104,862444,758,658,1416,568,481,1006,2,79.28,0,Alto
592104,862444,758,658,1416,568,481,1015,2,79.28,0,Alto
592104,862444,758,658,1416,568,481,1082,2,79.28,0,Alto
592104,862444,758,658,1416,568,546,1006,2,79.28,0,Alto
592104,862444,758,658,1416,568,546,1015,2,79.28,0,Alto
592104,862444,758,658,1416,568,546,1082,2,79.28,0,Alto
592104,862444,758,658,1416,568,514,1006,2,79.28,0,Alto
592104,862444,758,658,1416,568,514,1015,2,79.28,0,Alto
592104,862444,758,658,1416,568,514,1082,2,79.28,0,Alto
590892,850264,672,582,1254,0,0,0,1,89.61,0,Alto
587245,812145,694,503,1197,599,450,1049,2,90,1,Bajo
587245,812145,694,503,1197,599,450,1077,2,90,1,Bajo
587245,812145,694,503,1197,599,450,1152,2,90,1,Bajo
587245,812145,694,503,1197,599,450,1069,2,90,1,Bajo
587245,812145,694,503,1197,599,500,1049,2,90,1,Bajo
587245,812145,694,503,1197,599,500,1077,2,90,1,Bajo
587245,812145,694,503,1197,599,500,1152,2,90,1,Bajo
587245,812145,694,503,1197,599,500,1069,2,90,1,Bajo
587245,812145,694,503,1197,599,458,1049,2,90,1,Bajo
587245,812145,694,503,1197,599,458,1077,2,90,1,Bajo
587245,812145,694,503,1197,599,458,1152,2,90,1,Bajo
587245,812145,694,503,1197,599,458,1069,2,90,1,Bajo
587245,812145,694,503,1197,599,480,1049,2,90,1,Bajo
587245,812145,694,503,1197,599,480,1077,2,90,1,Bajo
587245,812145,694,503,1197,599,480,1152,2,90,1,Bajo
587245,812145,694,503,1197,599,480,1069,2,90,1,Bajo
587245,812145,694,503,1197,577,450,1049,2,90,1,Bajo
587245,812145,694,503,1197,577,450,1077,2,90,1,Bajo
587245,812145,694,503,1197,577,450,1152,2,90,1,Bajo
587245,812145,694,503,1197,577,450,1069,2,90,1,Bajo
587245,812145,694,503,1197,577,500,1049,2,90,1,Bajo
587245,812145,694,503,1197,577,500,1077,2,90,1,Bajo
587245,812145,694,503,1197,577,500,1152,2,90,1,Bajo
587245,812145,694,503,1197,577,500,1069,2,90,1,Bajo
587245,812145,694,503,1197,577,458,1049,2,90,1,Bajo
587245,812145,694,503,1197,577,458,1077,2,90,1,Bajo
587245,812145,694,503,1197,577,458,1152,2,90,1,Bajo
587245,812145,694,503,1197,577,458,1069,2,90,1,Bajo
587245,812145,694,503,1197,577,480,1049,2,90,1,Bajo
587245,812145,694,503,1197,577,480,1077,2,90,1,Bajo
587245,812145,694,503,1197,577,480,1152,2,90,1,Bajo
587245,812145,694,503,1197,577,480,1069,2,90,1,Bajo
587245,812145,694,503,1197,694,450,1049,2,90,1,Bajo
587245,812145,694,503,1197,694,450,1077,2,90,1,Bajo
587245,812145,694,503,1197,694,450,1152,2,90,1,Bajo
587245,812145,694,503,1197,694,450,1069,2,90,1,Bajo
587245,812145,694,503,1197,694,500,1049,2,90,1,Bajo
587245,812145,694,503,1197,694,500,1077,2,90,1,Bajo
587245,812145,694,503,1197,694,500,1152,2,90,1,Bajo
587245,812145,694,503,1197,694,500,1069,2,90,1,Bajo
587245,812145,694,503,1197,694,458,1049,2,90,1,Bajo
587245,812145,694,503,1197,694,458,1077,2,90,1,Bajo
587245,812145,694,503,1197,694,458,1152,2,90,1,Bajo
587245,812145,694,503,1197,694,458,1069,2,90,1,Bajo
587245,812145,694,503,1197,694,480,1049,2,90,1,Bajo
587245,812145,694,503,1197,694,480,1077,2,90,1,Bajo
587245,812145,694,503,1197,694,480,1152,2,90,1,Bajo
587245,812145,694,503,1197,694,480,1069,2,90,1,Bajo
587245,812145,694,503,1197,589,450,1049,2,90,1,Bajo
587245,812145,694,503,1197,589,450,1077,2,90,1,Bajo
587245,812145,694,503,1197,589,450,1152,2,90,1,Bajo
587245,812145,694,503,1197,589,450,1069,2,90,1,Bajo
587245,812145,694,503,1197,589,500,1049,2,90,1,Bajo
587245,812145,694,503,1197,589,500,1077,2,90,1,Bajo
587245,812145,694,503,1197,589,500,1152,2,90,1,Bajo
587245,812145,694,503,1197,589,500,1069,2,90,1,Bajo
587245,812145,694,503,1197,589,458,1049,2,90,1,Bajo
587245,812145,694,503,1197,589,458,1077,2,90,1,Bajo
587245,812145,694,503,1197,589,458,1152,2,90,1,Bajo
587245,812145,694,503,1197,589,458,1069,2,90,1,Bajo
587245,812145,694,503,1197,589,480,1049,2,90,1,Bajo
587245,812145,694,503,1197,589,480,1077,2,90,1,Bajo
587245,812145,694,503,1197,589,480,1152,2,90,1,Bajo
587245,812145,694,503,1197,589,480,1069,2,90,1,Bajo
592448,866864,730,613,1343,0,0,0,1,91.22,1,Bajo
588188,821484,672,538,1210,0,0,0,1,79,0,Medio
564586,523533,672,510,1182,0,0,0,1,87,0,Medio
587258,812284,740,663,1403,0,0,0,1,88,1,Medio
321337,295021,547,591,1138,0,0,0,1,83,1,Medio
596979,928844,652,580,1232,0,0,0,1,85,0,Medio
593523,880964,662,642,1304,0,0,0,1,85,1,Medio
592405,866524,675,625,1300,0,0,0,1,89.75,1,Alto
590366,844664,662,571,1233,0,0,0,1,80.3,1,Alto
592457,867004,692,639,1331,0,0,0,1,85.88,1,Alto
592120,862664,610,558,1168,0,0,0,1,85,1,Alto
590392,845064,628,571,1199,533,500,1033,2,81.92,1,Alto
596535,922406,747,725,1472,0,0,0,1,95.25,1,ND
561756,496987,684,558,1242,0,0,0,1,80.43,1,Medio
591949,860244,567,594,1161,0,0,0,1,84.6,1,Bajo
594354,895084,663,514,1177,620,302,922,2,82,0,ND
587011,809388,729,524,1253,0,0,0,1,93,1,Medio
533729,391749,588,538,1126,546,519,1065,2,90.62,1,Medio
534158,392189,729,673,1402,0,0,0,1,98,1,Medio
591948,860225,609,613,1222,0,0,0,1,91,1,Medio
535830,393904,726,514,1240,0,0,0,1,95,1,Medio
536455,394529,642,714,1356,534,663,1197,2,90,1,Medio
592907,872885,768,547,1315,0,0,0,1,81,1,Medio
596474,921466,642,708,1350,0,0,0,1,94,1,Medio
596081,917444,568,647,1215,504,436,940,2,82,0,Medio
321806,295493,758,625,1383,0,0,0,1,96,1,Medio
536601,394675,631,680,1311,547,469,899,2,85,1,Medio
536601,394675,631,680,1311,547,469,1051,2,85,1,Medio
536601,394675,631,680,1311,547,469,1050,2,85,1,Medio
536601,394675,631,680,1311,547,547,899,2,85,1,Medio
536601,394675,631,680,1311,547,547,1051,2,85,1,Medio
536601,394675,631,680,1311,547,547,1050,2,85,1,Medio
536601,394675,631,680,1311,547,503,899,2,85,1,Medio
536601,394675,631,680,1311,547,503,1051,2,85,1,Medio
536601,394675,631,680,1311,547,503,1050,2,85,1,Medio
536601,394675,631,680,1311,430,469,899,2,85,1,Medio
536601,394675,631,680,1311,430,469,1051,2,85,1,Medio
536601,394675,631,680,1311,430,469,1050,2,85,1,Medio
536601,394675,631,680,1311,430,547,899,2,85,1,Medio
536601,394675,631,680,1311,430,547,1051,2,85,1,Medio
536601,394675,631,680,1311,430,547,1050,2,85,1,Medio
536601,394675,631,680,1311,430,503,899,2,85,1,Medio
536601,394675,631,680,1311,430,503,1051,2,85,1,Medio
536601,394675,631,680,1311,430,503,1050,2,85,1,Medio
536601,394675,631,680,1311,504,469,899,2,85,1,Medio
536601,394675,631,680,1311,504,469,1051,2,85,1,Medio
536601,394675,631,680,1311,504,469,1050,2,85,1,Medio
536601,394675,631,680,1311,504,547,899,2,85,1,Medio
536601,394675,631,680,1311,504,547,1051,2,85,1,Medio
536601,394675,631,680,1311,504,547,1050,2,85,1,Medio
536601,394675,631,680,1311,504,503,899,2,85,1,Medio
536601,394675,631,680,1311,504,503,1051,2,85,1,Medio
536601,394675,631,680,1311,504,503,1050,2,85,1,Medio
594700,900644,642,525,1167,0,0,0,1,95,1,Medio
594700,900644,642,525,1167,0,0,0,1,95,1,Medio
597335,934424,716,603,1319,0,0,0,1,92,0,Medio
589672,836344,630,769,1399,0,0,0,1,94,1,Medio
556931,466224,737,725,1462,0,0,0,1,97.71,1,Prepa UDEM
559225,483164,800,636,1436,705,558,1263,2,95.47,1,Prepa UDEM
561094,492469,705,669,1374,0,0,0,1,90.31,1,Prepa UDEM
561094,492469,705,669,1374,0,0,0,1,90.31,1,Prepa UDEM
561094,492469,705,669,1374,0,0,0,1,90.31,1,Prepa UDEM
560265,488037,666,561,1227,557,536,1093,2,85.07,1,Prepa UDEM
560265,488037,666,561,1227,557,536,1136,2,85.07,1,Prepa UDEM
560265,488037,666,561,1227,557,558,1093,2,85.07,1,Prepa UDEM
560265,488037,666,561,1227,557,558,1136,2,85.07,1,Prepa UDEM
560265,488037,666,561,1227,578,536,1093,2,85.07,1,Prepa UDEM
560265,488037,666,561,1227,578,536,1136,2,85.07,1,Prepa UDEM
560265,488037,666,561,1227,578,558,1093,2,85.07,1,Prepa UDEM
560265,488037,666,561,1227,578,558,1136,2,85.07,1,Prepa UDEM
557026,467264,684,514,1198,579,531,1110,2,90.51,1,Prepa UDEM
556929,466184,779,551,1330,0,0,0,1,96.42,1,Prepa UDEM
557953,475044,684,636,1320,0,0,0,1,96.14,1,Prepa UDEM
560669,490327,726,614,1340,0,0,0,1,96.81,1,Prepa UDEM
560991,491771,663,514,1177,0,0,0,1,77.9,0,Medio
557796,474305,525,502,1027,515,469,984,2,90.25,1,Prepa UDEM
557960,475144,621,547,1168,633,492,1125,2,91.86,1,Prepa UDEM
556962,466564,599,603,1202,0,0,0,1,94.07,1,Prepa UDEM
546183,404339,763,620,1383,0,0,0,1,92.29,1,Prepa UDEM
556798,464465,725,613,1338,599,510,1109,2,88,1,Medio
558172,477144,779,569,1348,0,0,0,1,88.13,1,Prepa UDEM
558085,476304,622,581,1203,642,536,1178,2,85.12,1,Prepa UDEM
557587,472765,590,492,1082,525,369,894,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,525,369,894,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,525,369,894,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,525,369,976,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,525,369,976,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,525,369,976,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,525,462,894,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,525,462,894,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,525,462,894,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,525,462,976,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,525,462,976,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,525,462,976,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,514,369,894,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,514,369,894,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,514,369,894,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,514,369,976,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,514,369,976,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,514,369,976,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,514,462,894,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,514,462,894,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,514,462,894,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,514,462,976,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,514,462,976,2,90.37,1,Prepa UDEM
557587,472765,590,492,1082,514,462,976,2,90.37,1,Prepa UDEM
561059,492145,720,521,1241,642,458,1100,2,91.73,1,Prepa UDEM
561059,492145,720,521,1241,642,458,1184,2,91.73,1,Prepa UDEM
561059,492145,720,521,1241,642,551,1100,2,91.73,1,Prepa UDEM
561059,492145,720,521,1241,642,551,1184,2,91.73,1,Prepa UDEM
561059,492145,720,521,1241,633,458,1100,2,91.73,1,Prepa UDEM
561059,492145,720,521,1241,633,458,1184,2,91.73,1,Prepa UDEM
561059,492145,720,521,1241,633,551,1100,2,91.73,1,Prepa UDEM
561059,492145,720,521,1241,633,551,1184,2,91.73,1,Prepa UDEM
561650,496785,784,521,1305,774,492,1266,2,90.67,1,Alto
561650,496785,784,521,1305,774,492,1266,2,90.67,1,Alto
561652,496787,779,580,1359,0,0,0,1,91.61,1,Alto
561652,496787,779,580,1359,0,0,0,1,91.61,1,Alto
561334,494584,779,569,1348,0,0,0,1,97.39,1,Prepa UDEM
561708,496867,725,453,1178,503,442,945,2,87.28,0,Medio
558310,478308,652,447,1099,0,0,0,1,81.85,1,Prepa UDEM
557937,474884,800,691,1491,0,0,0,1,99.54,1,Prepa UDEM
557937,474884,800,691,1491,0,0,0,1,99.54,1,Prepa UDEM
557937,474884,800,691,1491,0,0,0,1,99.54,1,Prepa UDEM
558538,479085,737,703,1440,726,580,1306,2,96.83,1,Prepa UDEM
558538,479085,737,703,1440,726,580,1306,2,96.83,1,Prepa UDEM
558538,479085,737,703,1440,726,580,1306,2,96.83,1,Prepa UDEM
562797,506544,673,636,1309,0,0,0,1,93.15,1,Prepa UDEM
556555,461325,747,569,1316,0,0,0,1,97.41,1,Prepa UDEM
556571,461585,747,714,1461,720,640,1360,2,95.53,1,Prepa UDEM
559328,483644,705,658,1363,0,0,0,1,94.12,1,Prepa UDEM
559328,483644,705,658,1363,0,0,0,1,94.12,1,Prepa UDEM
559328,483644,705,658,1363,0,0,0,1,94.12,1,Prepa UDEM
556434,460224,737,658,1395,0,0,0,1,92.05,1,Prepa UDEM
563435,511524,774,620,1394,0,0,0,1,87.37,1,Prepa UDEM
556413,459944,784,650,1434,747,514,1261,2,95.58,1,Prepa UDEM
560518,489606,800,558,1358,0,0,0,1,96.73,1,Prepa UDEM
561138,493045,687,492,1179,610,536,1146,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,610,536,1146,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,610,536,1146,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,610,536,1147,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,610,536,1147,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,610,536,1147,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,610,558,1146,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,610,558,1146,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,610,558,1146,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,610,558,1147,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,610,558,1147,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,610,558,1147,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,589,536,1146,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,589,536,1146,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,589,536,1146,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,589,536,1147,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,589,536,1147,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,589,536,1147,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,589,558,1146,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,589,558,1146,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,589,558,1146,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,589,558,1147,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,589,558,1147,2,93.12,1,Prepa UDEM
561138,493045,687,492,1179,589,558,1147,2,93.12,1,Prepa UDEM
562546,503304,735,641,1376,0,0,0,1,87.32,1,Prepa UDEM
197032,167855,747,614,1361,0,0,0,1,89.95,1,Prepa UDEM
556681,463084,655,571,1226,0,0,0,1,87.59,1,Prepa UDEM
557653,473385,779,547,1326,0,0,0,1,86.53,1,Prepa UDEM
556842,465164,631,580,1211,0,0,0,1,91.88,1,Prepa UDEM
609686,1073824,630,623,1253,525,529,1054,2,83.42,1,Alto
558637,479584,642,658,1300,0,0,0,1,93.61,1,Prepa UDEM
559169,482564,462,503,965,0,0,0,1,88.97,1,Prepa UDEM
551762,419365,747,625,1372,0,0,0,1,94.53,1,Prepa UDEM
559212,482984,705,636,1341,0,0,0,1,93.4,1,Prepa UDEM
557567,472525,784,650,1434,0,0,0,1,95.85,1,Prepa UDEM
562862,507350,755,582,1337,0,0,0,1,80.77,1,Alto
557011,467004,737,725,1462,0,0,0,1,94.42,1,Prepa UDEM
557982,475484,758,714,1472,0,0,0,1,95.95,1,Prepa UDEM
560134,487545,709,680,1389,0,0,0,1,93,1,Medio
559930,486587,726,614,1340,0,0,0,1,89.77,1,Prepa UDEM
560156,487574,705,614,1319,673,625,1298,2,93.25,1,Prepa UDEM
196990,167813,630,630,1260,0,0,0,1,85.41,1,Prepa UDEM
558136,476825,800,625,1425,0,0,0,1,95.59,1,Prepa UDEM
557519,472344,642,603,1245,578,614,1192,2,91.8,1,Prepa UDEM
560257,488029,731,591,1322,677,541,1218,2,91,1,Medio
559097,482065,644,591,1235,599,514,1113,2,86.85,1,Prepa UDEM
560282,488068,747,425,1172,622,502,1124,2,83.47,1,Alto
561601,496467,612,502,1114,590,521,1111,2,85.31,1,Prepa UDEM
559077,481904,705,536,1241,0,0,0,1,93.12,1,Prepa UDEM
562848,507204,683,670,1353,514,660,1174,2,85.4,1,Medio
562848,507204,683,670,1353,514,660,1144,2,85.4,1,Medio
562848,507204,683,670,1353,514,598,1174,2,85.4,1,Medio
562848,507204,683,670,1353,514,598,1144,2,85.4,1,Medio
562848,507204,683,670,1353,546,660,1174,2,85.4,1,Medio
562848,507204,683,670,1353,546,660,1144,2,85.4,1,Medio
562848,507204,683,670,1353,546,598,1174,2,85.4,1,Medio
562848,507204,683,670,1353,546,598,1144,2,85.4,1,Medio
557564,472491,663,580,1243,0,0,0,1,84.73,1,Prepa UDEM
559817,485984,547,469,1016,0,0,0,1,88.22,1,Prepa UDEM
560665,490265,536,380,916,0,0,0,1,83.59,1,Prepa UDEM
557100,467944,720,591,1311,709,502,1211,2,96.44,1,Prepa UDEM
557323,470626,709,591,1300,0,0,0,1,97.25,1,Prepa UDEM
557663,473584,747,525,1272,0,0,0,1,94,1,Prepa UDEM
556883,465524,577,651,1228,599,580,1179,2,84.03,1,Prepa UDEM
556883,465524,577,651,1228,599,580,1163,2,84.03,1,Prepa UDEM
556883,465524,577,651,1228,599,541,1179,2,84.03,1,Prepa UDEM
556883,465524,577,651,1228,599,541,1163,2,84.03,1,Prepa UDEM
556883,465524,577,651,1228,622,580,1179,2,84.03,1,Prepa UDEM
556883,465524,577,651,1228,622,580,1163,2,84.03,1,Prepa UDEM
556883,465524,577,651,1228,622,541,1179,2,84.03,1,Prepa UDEM
556883,465524,577,651,1228,622,541,1163,2,84.03,1,Prepa UDEM
564813,525824,790,779,1569,0,0,0,1,92.13,1,Bajo
559434,484184,774,660,1434,0,0,0,1,93.66,1,Alto
557646,473285,735,598,1333,705,503,1208,2,89.78,1,Prepa UDEM
557646,473285,735,598,1333,705,503,1219,2,89.78,1,Prepa UDEM
557646,473285,735,598,1333,705,521,1208,2,89.78,1,Prepa UDEM
557646,473285,735,598,1333,705,521,1219,2,89.78,1,Prepa UDEM
557646,473285,735,598,1333,698,503,1208,2,89.78,1,Prepa UDEM
557646,473285,735,598,1333,698,503,1219,2,89.78,1,Prepa UDEM
557646,473285,735,598,1333,698,521,1208,2,89.78,1,Prepa UDEM
557646,473285,735,598,1333,698,521,1219,2,89.78,1,Prepa UDEM
560820,491024,493,387,880,451,415,866,2,83.77,1,Prepa UDEM
556912,465904,568,541,1109,0,0,0,1,88.98,1,Prepa UDEM
563170,509365,704,519,1223,0,0,0,1,79.7,1,Alto
563170,509365,704,519,1223,0,0,0,1,79.7,1,Alto
563251,510133,731,551,1282,0,0,0,1,87.17,1,Alto
563251,510133,731,551,1282,0,0,0,1,87.17,1,Alto
560893,491099,631,447,1078,601,462,1063,2,88.1,1,Prepa UDEM
558145,476924,504,547,1051,0,0,0,1,92.84,1,Prepa UDEM
557645,473284,735,723,1458,726,558,1284,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,726,558,1213,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,726,558,1283,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,726,601,1284,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,726,601,1213,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,726,601,1283,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,726,642,1284,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,726,642,1213,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,726,642,1283,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,612,558,1284,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,612,558,1213,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,612,558,1283,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,612,601,1284,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,612,601,1213,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,612,601,1283,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,612,642,1284,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,612,642,1213,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,612,642,1283,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,641,558,1284,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,641,558,1213,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,641,558,1283,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,641,601,1284,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,641,601,1213,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,641,601,1283,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,641,642,1284,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,641,642,1213,2,91.92,1,Prepa UDEM
557645,473284,735,723,1458,641,642,1283,2,91.92,1,Prepa UDEM
558537,479084,747,680,1427,0,0,0,1,97.97,1,Prepa UDEM
560845,491049,698,620,1318,631,503,1134,2,90.51,1,Prepa UDEM
560846,491050,670,590,1260,0,0,0,1,86.95,1,Alto
560846,491050,670,590,1260,0,0,0,1,86.95,1,Alto
560855,491059,673,536,1209,694,480,1174,2,90.37,1,Prepa UDEM
558940,480984,536,403,939,0,0,0,1,82.36,1,Prepa UDEM
563031,508207,609,623,1232,0,0,0,1,82.62,1,Alto
563017,508165,770,710,1480,0,0,0,1,91.11,1,Alto
563017,508165,770,710,1480,0,0,0,1,91.11,1,Alto
547849,409532,704,642,1346,612,502,1114,2,83.05,1,Alto
547849,409532,704,642,1346,612,502,1114,2,83.05,1,Alto
547849,409532,704,642,1346,612,502,1015,2,83.05,1,Alto
547849,409532,704,642,1346,612,502,1015,2,83.05,1,Alto
547849,409532,704,642,1346,612,512,1114,2,83.05,1,Alto
547849,409532,704,642,1346,612,512,1114,2,83.05,1,Alto
547849,409532,704,642,1346,612,512,1015,2,83.05,1,Alto
547849,409532,704,642,1346,612,512,1015,2,83.05,1,Alto
547849,409532,704,642,1346,503,502,1114,2,83.05,1,Alto
547849,409532,704,642,1346,503,502,1114,2,83.05,1,Alto
547849,409532,704,642,1346,503,502,1015,2,83.05,1,Alto
547849,409532,704,642,1346,503,502,1015,2,83.05,1,Alto
547849,409532,704,642,1346,503,512,1114,2,83.05,1,Alto
547849,409532,704,642,1346,503,512,1114,2,83.05,1,Alto
547849,409532,704,642,1346,503,512,1015,2,83.05,1,Alto
547849,409532,704,642,1346,503,512,1015,2,83.05,1,Alto
556905,465785,788,679,1467,0,0,0,1,91.56,1,Prepa UDEM
561301,494264,652,591,1243,0,0,0,1,89.25,1,Prepa UDEM
561361,494759,683,642,1325,631,491,1122,2,92.95,1,Prepa UDEM
561361,494759,683,642,1325,631,491,1137,2,92.95,1,Prepa UDEM
561361,494759,683,642,1325,631,482,1122,2,92.95,1,Prepa UDEM
561361,494759,683,642,1325,631,482,1137,2,92.95,1,Prepa UDEM
561361,494759,683,642,1325,655,491,1122,2,92.95,1,Prepa UDEM
561361,494759,683,642,1325,655,491,1137,2,92.95,1,Prepa UDEM
561361,494759,683,642,1325,655,482,1122,2,92.95,1,Prepa UDEM
561361,494759,683,642,1325,655,482,1137,2,92.95,1,Prepa UDEM
560936,491404,774,571,1345,655,502,1157,2,93.92,1,Prepa UDEM
558277,478084,756,679,1435,672,529,1201,2,88.47,1,Prepa UDEM
558277,478084,756,679,1435,672,529,1228,2,88.47,1,Prepa UDEM
558277,478084,756,679,1435,672,566,1201,2,88.47,1,Prepa UDEM
558277,478084,756,679,1435,672,566,1228,2,88.47,1,Prepa UDEM
558277,478084,756,679,1435,662,529,1201,2,88.47,1,Prepa UDEM
558277,478084,756,679,1435,662,529,1228,2,88.47,1,Prepa UDEM
558277,478084,756,679,1435,662,566,1201,2,88.47,1,Prepa UDEM
558277,478084,756,679,1435,662,566,1228,2,88.47,1,Prepa UDEM
561380,494779,698,660,1358,0,0,0,1,87.75,1,Prepa UDEM
561789,497286,714,670,1384,0,0,0,1,95.25,1,Prepa UDEM
561717,496876,687,591,1278,0,0,0,1,94.88,1,Prepa UDEM
558109,476524,763,739,1502,0,0,0,1,95.64,1,Prepa UDEM
561135,493005,798,576,1374,0,0,0,1,93.61,1,Prepa UDEM
561034,492086,741,541,1282,0,0,0,1,94.75,1,Prepa UDEM
558271,477964,601,531,1132,599,525,1124,2,86.71,1,Prepa UDEM
558271,477964,601,531,1132,599,525,1009,2,86.71,1,Prepa UDEM
558271,477964,601,531,1132,599,462,1124,2,86.71,1,Prepa UDEM
558271,477964,601,531,1132,599,462,1009,2,86.71,1,Prepa UDEM
558271,477964,601,531,1132,547,525,1124,2,86.71,1,Prepa UDEM
558271,477964,601,531,1132,547,525,1009,2,86.71,1,Prepa UDEM
